timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
524823262,524823182,3407890,-1.5640123,-0.45609543,0.2112883,34.661835,0,0,0,0,8
525824496,525824412,3407890,-15.181034,-8.445546,6.5457473,34.525967,0,0,0,0,8
526824490,526824411,3407890,-6.432878,11.69123,1.5644399,34.480675,0,0,0,0,7
527825744,527825661,3407890,3.2674868,2.6629508,-11.784261,34.3901,0,0,0,0,8
528823262,528823182,3407890,2.3008277,-4.785411,-8.370728,34.624096,0,0,0,0,8
529824499,529824412,3407890,-6.645705,-12.234969,-0.9367314,34.405193,0,0,0,0,8
530825744,530825661,3407890,0.23051673,-1.5399206,-10.278981,34.442936,0,0,0,0,8
531823269,531823182,3407890,1.080583,-6.685143,-9.33313,34.44713,0,0,0,0,9
532823270,532823186,3407890,-1.6483331,-2.1865046,-10.364873,34.510868,0,0,0,0,8
533825749,533825662,3407890,0.27114335,-1.4218565,-9.775151,34.752415,0,0,0,0,8
